offer_id,title,job,city_id,company_id,date_id,source,contract_time,category,salary_min,salary_max,salary_avg,has_salary
1023,Senior Software Engineer KI (all genders),,6,146,20260720,Adzuna,full_time,Unknown,,,,False
1024,Software Engineer SAP & oscare (all genders),,6,556,20260716,Adzuna,full_time,Unknown,,,,False
1025,Senior Software Engineer SAP (all genders),,6,556,20260722,Adzuna,full_time,Unknown,,,,False
1026,Cloud Software Engineer (all genders) in Hamburg,,6,565,20260723,Adzuna,full_time,Unknown,,,,False
1027,Cloud Software Engineer (all genders) in Hamburg,,6,566,20260724,Adzuna,Not provided,IT-Stellen,,,,False
1028,Software Engineer SAP ABAP (all genders),,6,353,20260716,Adzuna,Not provided,Unknown,,,,False
1029,Junior AI Software Engineer (all genders),,6,564,20260730,Adzuna,full_time,IT-Stellen,,,,False
1030,Senior Backend Software Engineer,,6,313,20260716,Adzuna,full_time,Unknown,,,,False
1031,Software Engineer SAP / LISA,,6,231,20260731,Adzuna,full_time,IT-Stellen,33000.0,35500.0,34250.0,True
1032,Senior Frontend Software Engineer,,6,567,20260716,Adzuna,full_time,IT-Stellen,,,,False
1033,"Senior Software Engineer, Core Experiences - Hamburg, Germany",,6,555,20260427,Adzuna,Not provided,IT-Stellen,,,,False
1034,"Software Engineer, Data Infrastructure & Acquisition - Hamburg, Germany",,6,555,20260421,Adzuna,Not provided,IT-Stellen,,,,False
1035,"Software Engineer - Anwendungsentwicklung, Ingenieur",,6,135,20260802,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
1036,Senior Cloud Software Engineer - Adobe Cloud Platform,,6,568,20260721,Adzuna,full_time,IT-Stellen,,,,False
1037,Senior Software Engineer (gn) - GenAI // 100% remote,,6,142,20260625,Adzuna,full_time,Unknown,75000.0,85000.0,80000.0,True
1038,Senior Software Engineer - Mobile (m/f/d),,6,245,20260628,Adzuna,full_time,Unknown,,,,False
1039,Senior Software Engineer (gn) - GenAI // 100% remote,,6,569,20260625,Adzuna,full_time,IT-Stellen,,,,False
1040,.NET Software Engineer,,5,515,20260729,Adzuna,full_time,IT-Stellen,55000.0,75000.0,65000.0,True
1041,Principal Software Engineer,,5,570,20260716,Adzuna,full_time,Unknown,,,,False
1042,Software Engineer C++,,5,327,20260801,Adzuna,full_time,Unknown,,,,False
1043,Senior Software Engineer (Backend),,5,571,20260327,Adzuna,full_time,IT-Stellen,,,,False
1044,Software Engineer,,5,572,20260730,Adzuna,full_time,Unknown,,,,False
1045,Software Engineer (m/f/d),,5,573,20240423,Adzuna,full_time,Unknown,,,,False
1046,Software Engineer SAP (all genders),,5,556,20260724,Adzuna,full_time,Unknown,,,,False
1047,Senior Software Engineer,,5,574,20260716,Adzuna,full_time,Unknown,,,,False
1048,Software Engineer - Angular (m/f/x),,5,575,20260710,Adzuna,full_time,Unknown,,,,False
1049,Senior Software Engineer KI (all genders),,5,146,20260720,Adzuna,full_time,Unknown,,,,False
1050,Software Engineer SAP & oscare (all genders),,5,556,20260716,Adzuna,full_time,Unknown,,,,False
1051,Software Engineer - Java,,5,575,20260716,Adzuna,full_time,Unknown,,,,False
1052,Senior Software Engineer,,5,58,20260721,Adzuna,full_time,Unknown,,,,False
1053,Senior Software Engineer SAP (all genders),,5,556,20260722,Adzuna,full_time,Unknown,,,,False
1054,SENIOR SOFTWARE ENGINEER,,5,576,20260512,Adzuna,full_time,IT-Stellen,,,,False
1055,Senior Software Engineer Java,,5,577,20260716,Adzuna,full_time,Unknown,,,,False
1056,"Senior Software Engineer, Core Experiences - Frankfurt, Germany",,5,555,20260517,Adzuna,Not provided,IT-Stellen,,,,False
1057,"Software Engineer - Anwendungsentwicklung, Ingenieur",,5,135,20260802,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
1058,Senior Software Engineer - Angular (m/f/x),,5,575,20260620,Adzuna,full_time,Unknown,,,,False
1059,"Software Engineer, iOS Core Product - Frankfurt, Germany",,5,555,20260427,Adzuna,Not provided,IT-Stellen,,,,False
1060,Senior Software Engineer SAP Banking (all genders),,5,556,20260723,Adzuna,full_time,Unknown,,,,False
1061,Senior Software Engineer SAP Healthcare (all genders),,5,556,20260726,Adzuna,full_time,Unknown,,,,False
1062,Software Engineer Business Applications,,5,578,20260728,Adzuna,full_time,IT-Stellen,,,,False
1063,Senior Software Engineer - Ruby on Rails & React Native,,5,579,20260724,Adzuna,full_time,IT-Stellen,60000.0,85000.0,72500.0,True
1064,IT Trainee Software Engineer/Developer,,5,71,20220621,Adzuna,Not provided,Unknown,,,,False
1065,Software Engineer & Consultant - 58agents GmbH,,5,580,20260801,Adzuna,full_time,Beraterstellen,,,,False
1066,Senior Cloud Software Engineer SAP BTP (all genders),,5,556,20260722,Adzuna,full_time,Unknown,,,,False
1067,"Senior Software Engineer, Windows/Desktop Applications - Frankfurt, Germany",,5,555,20260513,Adzuna,Not provided,IT-Stellen,,,,False
1068,Senior Software Engineer SAP FS-CD (all genders),,5,556,20260725,Adzuna,full_time,Unknown,,,,False
1069,"Senior Software Engineer Defense - Anwendungsentwicklung, Ingenieur",,5,135,20260802,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
1070,Senior AI Software Engineer (all genders) in Frankfurt - PRODYNA SE,,5,372,20260801,Adzuna,full_time,Unknown,,,,False
1071,Software Engineer Conversational AI 85.000€ fix,,5,234,20260714,Adzuna,full_time,IT-Stellen,85000.0,85000.0,85000.0,True
1072,"Cloud Software Engineer - System Engineering / Admin, Anwendungsentwicklung, Ingenieur",,5,489,20260728,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
1073,Senior Software Engineer (Backend-Java) – Business Banking Cards,,5,395,20260612,Adzuna,full_time,Stellen aus Buchhaltung & Finanzwesen,,,,False
1074,"AI Engineer / Software Engineer (all genders) - System Engineering / Admin, Anwendungsentwicklung, Ingenieur",,5,146,20260802,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
1075,Senior Full-Stack Software Engineer (Java/ Spring Boot/ TypeScript/ Angular),,5,581,20260730,Adzuna,full_time,IT-Stellen,70000.0,100000.0,85000.0,True
1076,Software Quality Engineer,,5,161,20260512,Adzuna,Not provided,Unknown,,,,False
1077,Software Development Engineer Java,,5,582,20260716,Adzuna,full_time,Unknown,,,,False
1078,"Data Center Engineering Operations Technician, DCEO",,5,386,20260803,Adzuna,Not provided,IT-Stellen,,,,False
1079,"Data Center Engineering Operations Technician (m/f/d), DC Engineering and Facility Operations, DCEO",,5,386,20260729,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
1080,"Customer Engineer, Platform, Software and Media, DACH (German)",,5,227,20260706,Adzuna,Not provided,Unknown,,,,False
1081,DevOps Engineer / CI/CD,,5,396,20260730,Adzuna,full_time,Unknown,,,,False
1082,Engineering Manager Software Engineering - Foundation Layer,,4,322,20260716,Adzuna,Not provided,Unknown,,,,False
1083,Software-Engineer mit Schwerpunkt Testautomatisierung im Framework BTL / SETAK,,4,583,20260719,Adzuna,Not provided,IT-Stellen,,,,False
1084,.NET Software Engineer,,4,515,20260729,Adzuna,full_time,IT-Stellen,75000.0,95000.0,85000.0,True
1085,Senior Software Engineer,,4,584,20260719,Adzuna,Not provided,IT-Stellen,,,,False
1086,Werkstudent Java Fullstack Developer,,4,322,20260802,Adzuna,Not provided,IT-Stellen,,,,False
1087,"Senior Software Engineer, Data",,4,585,20260731,Adzuna,full_time,Technikerstellen,,,,False
1088,Senior Software Engineer (all),,4,586,20260605,Adzuna,full_time,Unknown,,,,False
1089,Senior Software Engineer - mobile,,4,587,20260716,Adzuna,full_time,Unknown,,,,False
1090,Software Engineer SAP (all genders),,4,556,20260724,Adzuna,full_time,Unknown,,,,False
1091,Software Engineer EDI (all genders),,4,258,20260729,Adzuna,full_time,Unknown,,,,False
1092,Fullstack Software Engineer,,4,313,20260716,Adzuna,full_time,Unknown,,,,False
1093,AI Software Engineer,,4,588,20260604,Adzuna,full_time,IT-Stellen,,,,False
1094,(Senior) Software Engineer,,4,497,20260716,Adzuna,full_time,Unknown,,,,False
1095,Software Engineer Elixir,,4,280,20251104,Adzuna,Not provided,Unknown,,,,False
1096,Senior Software Engineer - mobile (All Genders),,4,589,20260731,Adzuna,full_time,Unknown,,,,False
1097,Software Engineer SAP & oscare (all genders),,4,556,20260716,Adzuna,full_time,Unknown,,,,False
1098,Senior Software Engineer SAP (all genders),,4,556,20260722,Adzuna,full_time,Unknown,,,,False
1099,Software Engineer (English speaking) (M/F/D),,4,590,20260314,Adzuna,full_time,Unknown,,,,False
1100,"Software Engineer, Data Infrastructure & Acquisition - Cologne, Germany",,4,555,20260427,Adzuna,Not provided,IT-Stellen,,,,False
1101,"Software Engineer - Anwendungsentwicklung, Ingenieur",,4,135,20260802,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
1102,(Senior) Software Engineer Data Integration (all genders),,4,591,20260605,Adzuna,part_time,Unknown,,,,False
1103,(Senior) Software Engineer Elixir,,4,280,20251104,Adzuna,Not provided,Unknown,,,,False
1104,Senior Software Engineer SAP Banking (all genders),,4,556,20260723,Adzuna,full_time,Unknown,,,,False
1105,⭐ Software Engineer - T-Shaped (f/m/x),,4,592,20260716,Adzuna,full_time,Unknown,,,,False
1106,Senior Software Engineer SAP Healthcare (all genders),,4,556,20260726,Adzuna,full_time,Unknown,,,,False
1107,Lead Software Engineer | Köln,,4,593,20260727,Adzuna,full_time,Unknown,,,,False
1108,Software Engineer Java Backend,,4,322,20260630,Adzuna,Not provided,IT-Stellen,,,,False
1109,(Junior) Software Engineer – Mobile App,,4,280,20260714,Adzuna,Not provided,Unknown,,,,False
1110,Software Engineer Ruby on Rails,,4,280,20251114,Adzuna,Not provided,Unknown,,,,False
1111,"Software Engineer - Automation & Operations (m/w/d, FT)",,4,594,20260716,Adzuna,full_time,Unknown,,,,False
1112,Senior Cloud Software Engineer SAP BTP (all genders),,4,556,20260722,Adzuna,full_time,Unknown,,,,False
1113,Senior Software Engineer SAP FS-CD (all genders),,4,556,20260725,Adzuna,full_time,Unknown,,,,False
1114,Automation Software Engineer SPS - J35659,,4,503,20260728,Adzuna,full_time,Unknown,,,,False
1115,Software Engineer AI Solutions (.NET/Web),,4,595,20260716,Adzuna,full_time,Unknown,,,,False
1116,"Senior Software Engineer Defense - Anwendungsentwicklung, Ingenieur",,4,135,20260802,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
1117,"Founding Software Engineer, KI-Startup Köln, m/w/d",,4,596,20260716,Adzuna,full_time,Unknown,,,,False
1118,SPS Software Engineer Automation Projects - J35659,,4,503,20260718,Adzuna,full_time,Unknown,,,,False
1119,"Software Engineer - Input Management - Anwendungsentwicklung, Ingenieur",,4,141,20260728,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
1120,"Software Engineer Java Backend - Anwendungsentwicklung, Ingenieur",,4,504,20260728,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
1121,Senior Software Engineer – Digitale Identität & Angewandte Kryptographie,,4,597,20260624,Adzuna,full_time,IT-Stellen,,,,False
1122,Working Student / Intern: Software Engineer (Frontend & Backend) (f/m/x),,4,598,20260716,Adzuna,Not provided,Unknown,,,,False
1123,Full-Stack Software Engineer UI/UX/Backend,,4,599,20260731,Adzuna,Not provided,Unknown,48000.0,48000.0,48000.0,True
1124,Application Security Engineer,,4,322,20260801,Adzuna,Not provided,IT-Stellen,,,,False
1125,"Cloud Software Engineer - System Engineering / Admin, Anwendungsentwicklung, Ingenieur",,4,489,20260728,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
1126,"AI Engineer / Software Engineer (all genders) - System Engineering / Admin, Anwendungsentwicklung, Ingenieur",,4,146,20260802,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
1127,"Senior Cloud Software Engineer - System Engineering / Admin, Anwendungsentwicklung, Ingenieur",,4,600,20260801,Adzuna,Not provided,Stellen für Hochschulabsolventen,,,,False
